URL in opinion,Timetravel URL,Rot,Archive,Archive Source,CL address,Case name,Date opinion was filed,Opinion download URL,Citation count,CL ID,Link rot,Ref rot
https://www.lexis,http://timetravel.mementoweb.org/list/20060501151530/https://www.lexis.,,,"***Not actual link, just instructions for navigating Lexis?",http://courtlistener.org/opinion/145661/arkansas-dept-of-health-and-human-servs-v-ahlborn/,Arkansas Dept. of Health and Human Servs. v. Ahlborn,5/1/06,http://www.supremecourt.gov/opinions/05pdf/04-1506.pdf,63,145661,,
http://www.ftc.gov/os/2003/10/innovationrpt.pdf,http://timetravel.mementoweb.org/list/20060515151530/http://www.ftc.gov/os/2003/10/innovationrpt.pdf,,1,"1, 2, 3",http://courtlistener.org/opinion/145655/ebay-inc-v-mercexchange-ll/,"eBay Inc. v. MERCEXCHANGE, LL",5/15/06,http://www.supremecourt.gov/opinions/05pdf/05-130.pdf,358,145655,0,0
http://www.epa.gov/ogc/documents/water_transfers.pdf,http://timetravel.mementoweb.org/list/20060515151530/http://www.epa.gov/ogc/documents/water_transfers.pdf,,1,"1, 3, 5",http://courtlistener.org/opinion/145656/sd-warren-co-v-maine-bd-of-environmental-protectio/,SD Warren Co. v. Maine Bd. of Environmental Protection,5/15/06,http://www.supremecourt.gov/opinions/05pdf/04-1527.pdf,31,145656,0,0
http://www.legislature.state.oh.us/BillText126/126_HB_66_EN2d.pdf,http://timetravel.mementoweb.org/list/20060515151530/http://www.legislature.state.oh.us/BillText126/126_HB_66_EN2d.pdf,,1,1,http://courtlistener.org/opinion/145658/daimlerchrysler-corp-v-cuno/,DaimlerChrysler Corp. v. Cuno,5/15/06,http://www.supremecourt.gov/opinions/05pdf/04-1704.pdf,223,145658,1,0
http://www.legislature.state.oh.us/BillText124/124_HB_94_ENR.pdf,http://timetravel.mementoweb.org/list/20060515151530/http://www.legislature.state.oh.us/BillText124/124_HB_94_ENR.pdf,,1,1,http://courtlistener.org/opinion/145658/daimlerchrysler-corp-v-cuno/,DaimlerChrysler Corp. v. Cuno,5/15/06,http://www.supremecourt.gov/opinions/05pdf/04-1704.pdf,223,145658,1,0
http://www.legislature.state.oh.us/BillText125/125_HB_95_EN2_N.pdf,http://timetravel.mementoweb.org/list/20060515151530/http://www.legislature.state.oh.us/BillText125/125_HB_95_EN2_N.pdf,,0,,http://courtlistener.org/opinion/145658/daimlerchrysler-corp-v-cuno/,DaimlerChrysler Corp. v. Cuno,5/15/06,http://www.supremecourt.gov/opinions/05pdf/04-1704.pdf,223,145658,1,0
http://da.co.la.ca.us/hr/default.htm,http://timetravel.mementoweb.org/list/20060530151530/http://da.co.la.ca.us/hr/default.htm,,1,1,http://courtlistener.org/opinion/145653/garcetti-v-ceballos/,Garcetti v. Ceballos,5/30/06,http://www.supremecourt.gov/opinions/05pdf/04-473.pdf,595,145653,0,1
http://www.fda.gov/cder/career/default.htm,http://timetravel.mementoweb.org/list/20060530151530/http://www.fda.gov/cder/career/default.htm,,1,"1, 2",http://courtlistener.org/opinion/145653/garcetti-v-ceballos/,Garcetti v. Ceballos,5/30/06,http://www.supremecourt.gov/opinions/05pdf/04-473.pdf,595,145653,0,s404
http://www.opm.gov/insure/carriers/samplecontract.doc,http://timetravel.mementoweb.org/list/20060615151530/http://www.opm.gov/insure/carriers/samplecontract.doc,,1,"1, 2",http://courtlistener.org/opinion/145643/empire-healthchoice-assurance-inc-v-mcveigh/,"Empire Healthchoice Assurance, Inc. v. McVeigh",6/15/06,http://www.supremecourt.gov/opinions/05pdf/05-200.pdf,116,145643,0,s404
http://www.dol.gov/esa/regs/statutes/owcp/stwclaw/tables-pdf/table1.pdf,http://timetravel.mementoweb.org/list/20060615151530/http://www.dol.gov/esa/regs/statutes/owcp/stwclaw/tables-pdf/table1.pdf,,1,1,http://courtlistener.org/opinion/145644/howard-delivery-service-inc-v-zurich-american-ins-/,"Howard Delivery Service, Inc. v. Zurich American Ins. Co.",6/15/06,http://www.supremecourt.gov/opinions/05pdf/05-128.pdf,34,145644,0,s404
http://www.cato.org/pub_display.php?pub_id=6344,http://timetravel.mementoweb.org/list/20060615151530/http://www.cato.org/pub_display.php?pub_id=6344,,1,"1, 4",http://courtlistener.org/opinion/145646/hudson-v-michigan/,Hudson v. Michigan,6/15/06,http://www.supremecourt.gov/opinions/05pdf/04-1360.pdf,265,145646,0,0
http://www.ucop.edu/cprc/parole.pdf,http://timetravel.mementoweb.org/list/20060619151530/http://www.ucop.edu/cprc/parole.pdf,,1,1,http://courtlistener.org/opinion/145640/samson-v-california/,Samson v. California,6/19/06,http://www.supremecourt.gov/opinions/05pdf/04-9728.pdf,187,145640,0,s404
http://www.gao.gov/new.items/d04297.pdf,http://timetravel.mementoweb.org/list/20060619151530/http://www.gao.gov/new.items/d04297.pdf,,1,"1, 2, 3, 5",http://courtlistener.org/opinion/145642/rapanos-v-united-states/,Rapanos v. United States,6/19/06,http://www.supremecourt.gov/opinions/05pdf/04-1034.pdf,91,145642,0,0
http://govinfo.library.unt.edu/ota/Ota_4/DATA/1984/8433.PDF,http://timetravel.mementoweb.org/list/20060619151530/http://govinfo.library.unt.edu/ota/Ota_4/DATA/1984/8433.PDF,,1,1,http://courtlistener.org/opinion/145642/rapanos-v-united-states/,Rapanos v. United States,6/19/06,http://www.supremecourt.gov/opinions/05pdf/04-1034.pdf,91,145642,0,0
http://erg.usgs.gov/isb/pubs/booklets/symbols/,http://timetravel.mementoweb.org/list/20060619151530/http://erg.usgs.gov/isb/pubs/booklets/symbols/,,1,"1, 2, 3",http://courtlistener.org/opinion/145642/rapanos-v-united-states/,Rapanos v. United States,6/19/06,http://www.supremecourt.gov/opinions/05pdf/04-1034.pdf,91,145642,0,s404
http://www.wetlandtraining.com/tpreljscwa.pdf,http://timetravel.mementoweb.org/list/20060619151530/http://www.wetlandtraining.com/tpreljscwa.pdf,,1,1,http://courtlistener.org/opinion/145642/rapanos-v-united-states/,Rapanos v. United States,6/19/06,http://www.supremecourt.gov/opinions/05pdf/04-1034.pdf,91,145642,1,0
http://www.epa.gov/ost/economics/assessment.pdf,http://timetravel.mementoweb.org/list/20060619151530/http://www.epa.gov/ost/economics/assessment.pdf,,0,,http://courtlistener.org/opinion/145642/rapanos-v-united-states/,Rapanos v. United States,6/19/06,http://www.supremecourt.gov/opinions/05pdf/04-1034.pdf,91,145642,0,0
http://www.saj.usace.army.mil/permit/documents/87manual.pdf,http://timetravel.mementoweb.org/list/20060619151530/http://www.saj.usace.army.mil/permit/documents/87manual.pdf,,1,"1, 3",http://courtlistener.org/opinion/145642/rapanos-v-united-states/,Rapanos v. United States,6/19/06,http://www.supremecourt.gov/opinions/05pdf/04-1034.pdf,91,145642,0,s404
http://ladpw.org/wrd/report/0203/runoff/discharge.cfm,http://timetravel.mementoweb.org/list/20060619151530/http://ladpw.org/wrd/report/0203/runoff/discharge.cfm,,1,1,http://courtlistener.org/opinion/145642/rapanos-v-united-states/,Rapanos v. United States,6/19/06,http://www.supremecourt.gov/opinions/05pdf/04-1034.pdf,91,145642,0,s404
http://www.uscourts.gov/judicialfactsfigures/contents.html,http://timetravel.mementoweb.org/list/20060622151530/http://www.uscourts.gov/judicialfactsfigures/contents.html,,1,"1, 2",http://courtlistener.org/opinion/145635/woodford-v-ngo/,Woodford v. Ngo,6/22/06,http://www.supremecourt.gov/opinions/05pdf/05-416.pdf,655,145635,0,s404
http://www.eeoc.gov/policy/docs/retal.html,http://timetravel.mementoweb.org/list/20060622151530/http://www.eeoc.gov/policy/docs/retal.html,,1,"1, 2, 3",http://courtlistener.org/opinion/145636/burlington-n-sfr-co-v-white/,BURLINGTON N. & SFR CO. v. White,6/22/06,http://www.supremecourt.gov/opinions/05pdf/05-259.pdf,417,145636,0,0
http://www.opensecrets.org/bigpicture/hotraces.asp?cycle=2004,http://timetravel.mementoweb.org/list/20060626151530/http://www.opensecrets.org/bigpicture/hotraces.asp?cycle=2004,,1,1,http://courtlistener.org/opinion/145630/randall-v-sorrell/,Randall v. Sorrell,6/26/06,http://www.supremecourt.gov/opinions/05pdf/04-1528.pdf,72,145630,0,1
http://www.deathpenaltyinfo.org/article.php?scid=6&did=110,http://timetravel.mementoweb.org/list/20060626151530/http://www.deathpenaltyinfo.org/article.php?scid=6&did=110.,,1,1,http://courtlistener.org/opinion/145632/kansas-v-marsh/,Kansas v. Marsh,6/26/06,http://www.supremecourt.gov/opinions/05pdf/04-1170.pdf,77,145632,0,0
http://www.floridacapitalcases.state.fl.us/Publications/innocentsproject.pdf,http://timetravel.mementoweb.org/list/20060626151530/http://www.floridacapitalcases.state.fl.us/Publications/innocentsproject.pdf,,1,"1, 7",http://courtlistener.org/opinion/145632/kansas-v-marsh/,Kansas v. Marsh,6/26/06,http://www.supremecourt.gov/opinions/05pdf/04-1170.pdf,77,145632,0,0
http://www.eurunion.org/legislat/deathpenalty/deathpenhome.htm,http://timetravel.mementoweb.org/list/20060626151530/http://www.eurunion.org/legislat/deathpenalty/deathpenhome.htm,,1,"1, 3",http://courtlistener.org/opinion/145632/kansas-v-marsh/,Kansas v. Marsh,6/26/06,http://www.supremecourt.gov/opinions/05pdf/04-1170.pdf,77,145632,0,s404
http://www.cor.state.pa.us/standards/lib/standards/DC-ADM_801_Inmate_Discipline.pdf,http://timetravel.mementoweb.org/list/20060628151530/http://www.cor.state.pa.us/standards/lib/standards/DC-ADM_801_Inmate_Discipline.pdf,,1,1,http://courtlistener.org/opinion/145626/beard-v-banks/,Beard v. Banks,6/28/06,http://www.supremecourt.gov/opinions/05pdf/04-1739.pdf,88,145626,0,s404
http://www.washingtonpost.com/wp-srv/nation/documents/texasDOJmemo.pdf,http://timetravel.mementoweb.org/list/20060628151530/http://www.washingtonpost.com/wp-srv/nation/documents/texasDOJmemo.pdf,,1,3,http://courtlistener.org/opinion/145627/league-of-united-latin-american-citizens-v-perry/,League of United Latin American Citizens v. Perry,6/28/06,http://www.supremecourt.gov/opinions/05pdf/05-204.pdf,39,145627,0,0
http://travel.state.gov/pdf/CNA_book.pdf,http://timetravel.mementoweb.org/list/20060628151530/http://travel.state.gov/pdf/CNA_book.pdf,,1,"1, 3",http://courtlistener.org/opinion/145628/sanchez-llamas-v-oregon/,Sanchez-Llamas v. Oregon,6/28/06,http://www.supremecourt.gov/opinions/05pdf/04-10566.pdf,94,145628,0,s404
http://www.defenselink.mil/news/Jul2004/d20040707review.pdf,http://timetravel.mementoweb.org/list/20060629151530/http://www.defenselink.mil/news/Jul2004/d20040707review.pdf,,1,"1, 3",http://courtlistener.org/opinion/145625/hamdan-v-rumsfeld/,Hamdan v. Rumsfeld,6/29/06,http://www.supremecourt.gov/opinions/05pdf/05-184.pdf,102,145625,0,0
http://www.whitehouse.gov/news/releases/2005/12/print/200512308.html,http://timetravel.mementoweb.org/list/20060629151530/http://www.whitehouse.gov/news/releases/2005/12/print/200512308.html,,1,"1, 4",http://courtlistener.org/opinion/145625/hamdan-v-rumsfeld/,Hamdan v. Rumsfeld,6/29/06,http://www.supremecourt.gov/opinions/05pdf/05-184.pdf,102,145625,0,s404
http://www.dod.gov/transcrips/2002/t03212002_t0321sd.html,http://timetravel.mementoweb.org/list/20060629151530/http://www.dod.gov/transcrips/2002/t03212002_t0321sd.html,,1,"1, 4",http://courtlistener.org/opinion/145625/hamdan-v-rumsfeld/,Hamdan v. Rumsfeld,6/29/06,http://www.supremecourt.gov/opinions/05pdf/05-184.pdf,102,145625,1,0
http://www.justicescholars.org/pegc/archive/White_House/bush_memo_20020207_ed.pdf,http://timetravel.mementoweb.org/list/20060629151530/http://www.justicescholars.org/pegc/archive/White_House/bush_memo_20020207_ed.pdf,,1,1,http://courtlistener.org/opinion/145625/hamdan-v-rumsfeld/,Hamdan v. Rumsfeld,6/29/06,http://www.supremecourt.gov/opinions/05pdf/05-184.pdf,102,145625,0,1
http://www.uscourts.gov/judicialfactsfigures/contents.html,http://timetravel.mementoweb.org/list/20070122151530/http://www.uscourts.gov/judicialfactsfigures/contents.html,,1,"1, 2",http://courtlistener.org/opinion/145763/jones-v-bock/,Jones v. Bock,1/22/07,http://www.supremecourt.gov/opinions/06pdf/05-7058.pdf,615,145763,0,s404
http://www.guamcourts.org/justicedocs/index.html,http://timetravel.mementoweb.org/list/20070327151530/http://www.guamcourts.org/justicedocs/index.html,,1,1,http://courtlistener.org/opinion/145750/limtiaco-v-camacho/,Limtiaco v. Camacho,3/27/07,http://www.supremecourt.gov/opinions/06pdf/06-116.pdf,7,145750,0,0
http://www.eia.doe.gov/pub/international/iealf/tableh1co2.xls,http://timetravel.mementoweb.org/list/20070402151530/http://www.eia.doe.gov/pub/international/iealf/tableh1co2.xls,,1,"1, 2",http://courtlistener.org/opinion/145749/massachusetts-v-epa/,Massachusetts v. EPA,4/2/07,http://www.supremecourt.gov/opinions/06pdf/05-1120.pdf,195,145749,0,1
http://www.supremecourtus.gov/opinions/video/scott_v_harris.rmvb,http://timetravel.mementoweb.org/list/20070430151530/http://www.supremecourtus.gov/opinions/video/scott_v_harris.rmvb,,1,1,http://courtlistener.org/opinion/145738/scott-v-harris/,Scott v. Harris,4/30/07,http://www.supremecourt.gov/opinions/06pdf/05-1631.pdf,865,145738,0,0
http://www.ftc.gov/os/statutes/fcra/ball.htm,http://timetravel.mementoweb.org/list/20070604151530/http://www.ftc.gov/os/statutes/fcra/ball.htm,,1,"1, 2",http://courtlistener.org/opinion/145725/safeco-ins-co-of-america-v-burr/,Safeco Ins. Co. of America v. Burr,6/4/07,http://www.supremecourt.gov/opinions/06pdf/06-84.pdf,111,145725,0,s404
http://tobaccodocuments.org/nysa_ti_s1/TI57900738.html,http://timetravel.mementoweb.org/list/20070611151530/http://tobaccodocuments.org/nysa_ti_s1/TI57900738.html,,0,,http://courtlistener.org/opinion/145718/watson-v-philip-morris-companies-inc/,"Watson v. Philip Morris Companies, Inc.",6/11/07,http://www.supremecourt.gov/opinions/06pdf/05-1284.pdf,24,145718,1,0
http://www.ncsconline.org/D_research/cjs/xls/SOSJAData/CA_JA_State.xls,http://timetravel.mementoweb.org/list/20070611151530/http://www.ncsconline.org/D_research/cjs/xls/SOSJAData/CA_JA_State.xls,,0,,http://courtlistener.org/opinion/145720/fry-v-pliler/,Fry v. Pliler,6/11/07,http://www.supremecourt.gov/opinions/06pdf/06-5247.pdf,239,145720,1,0
http://tva.com/abouttva/index.htm,http://timetravel.mementoweb.org/list/20070618151530/http://tva.com/abouttva/index.htm,,1,1,http://courtlistener.org/opinion/145713/powerex-corp-v-reliant-energy-services-inc/,"Powerex Corp. v. Reliant Energy Services, Inc.",6/18/07,http://www.supremecourt.gov/opinions/06pdf/05-85.pdf,71,145713,0,0
http://www.bls.gov/oco/cg/cgs018.htm,http://timetravel.mementoweb.org/list/20070618151530/http://www.bls.gov/oco/cg/cgs018.htm,,1,"1, 2",http://courtlistener.org/opinion/145713/powerex-corp-v-reliant-energy-services-inc/,"Powerex Corp. v. Reliant Energy Services, Inc.",6/18/07,http://www.supremecourt.gov/opinions/06pdf/05-85.pdf,71,145713,0,s404
http://www.gao.gov/new.items/d06616.pdf,http://timetravel.mementoweb.org/list/20070625151530/http://www.gao.gov/new.items/d06616.pdf,,1,"1, 2, 3, 5",http://courtlistener.org/opinion/145704/hein-v-freedom-from-religion-foundation-inc/,"Hein v. Freedom From Religion Foundation, Inc.",6/25/07,http://www.supremecourt.gov/opinions/06pdf/06-157.pdf,120,145704,0,0
http://www.justiceatstake.org/files/NewPoliticsofJudicialElections2006.pdf,http://timetravel.mementoweb.org/list/20070625151530/http://www.justiceatstake.org/files/NewPoliticsofJudicialElections2006.pdf,,1,1,http://courtlistener.org/opinion/145706/federal-election-comn-v-wisconsin-right-to-life-in/,"Federal Election Com'n v. Wisconsin Right to Life, Inc.",6/25/07,http://www.supremecourt.gov/opinions/06pdf/06-969.pdf,115,145706,0,0
http://www.icpsr.umich.edu/cocoon/ICPSR/STUDY/03131.xml,http://timetravel.mementoweb.org/list/20070625151530/http://www.icpsr.umich.edu/cocoon/ICPSR/STUDY/03131.xml,,0,,http://courtlistener.org/opinion/145706/federal-election-comn-v-wisconsin-right-to-life-in/,"Federal Election Com'n v. Wisconsin Right to Life, Inc.",6/25/07,http://www.supremecourt.gov/opinions/06pdf/06-969.pdf,115,145706,0,0
http://www.lafollette.wisc.edu/campaign_reform/final.htm,http://timetravel.mementoweb.org/list/20070625151530/http://www.lafollette.wisc.edu/campaign_reform/final.htm,,1,"1, 4",http://courtlistener.org/opinion/145706/federal-election-comn-v-wisconsin-right-to-life-in/,"Federal Election Com'n v. Wisconsin Right to Life, Inc.",6/25/07,http://www.supremecourt.gov/opinions/06pdf/06-969.pdf,115,145706,0,s404
http://www.followthemoney.org/press/Reports/200601041.pdf,http://timetravel.mementoweb.org/list/20070625151530/http://www.followthemoney.org/press/Reports/200601041.pdf,,1,1,http://courtlistener.org/opinion/145706/federal-election-comn-v-wisconsin-right-to-life-in/,"Federal Election Com'n v. Wisconsin Right to Life, Inc.",6/25/07,http://www.supremecourt.gov/opinions/06pdf/06-969.pdf,115,145706,0,s404
http://www.ced.org/docs/report/report_2007judicial_survey.pdf,http://timetravel.mementoweb.org/list/20070625151530/http://www.ced.org/docs/report/report_2007judicial_survey.pdf,,1,1,http://courtlistener.org/opinion/145706/federal-election-comn-v-wisconsin-right-to-life-in/,"Federal Election Com'n v. Wisconsin Right to Life, Inc.",6/25/07,http://www.supremecourt.gov/opinions/06pdf/06-969.pdf,115,145706,0,s404
http://www.oaklandinstitute.org/pdfs/facing_goliath.pdf,http://timetravel.mementoweb.org/list/20070628151530/http://www.oaklandinstitute.org/pdfs/facing_goliath.pdf,,1,1,http://courtlistener.org/opinion/145701/leegin-creative-leather-products-v-psks-inc/,"Leegin Creative Leather Products v. PSKS, Inc.",6/28/07,http://www.supremecourt.gov/opinions/06pdf/06-480.pdf,63,145701,0,s404
http://reportcard.ospi.k12.wa.us/summary.aspx?schoolId=1099&OrgType=4&reportLevel=School,http://timetravel.mementoweb.org/list/20070628151530/http://reportcard.ospi.k12.wa.us/summary.aspx?schoolId=1099&OrgType=4&reportLevel=School,,1,1,http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,0,0
http://reportcard.ospi.k12.wa.us/summary.aspx?schoolId=1104&reportLevel=School&orgLinkId=1104&yrs=,http://timetravel.mementoweb.org/list/20070628151530/http://reportcard.ospi.k12.wa.us/summary.aspx?schoolId=1104&reportLevel=School&orgLinkId=1104&yrs=,,1,1,http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,0,0
http://www.seattleschools.org/schools/aaa/history.htm,http://timetravel.mementoweb.org/list/20070628151530/http://www.seattleschools.org/schools/aaa/history.htm,,1,"1, 4",http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,0,s404
http://reportcard.ospi.k12.wa.us/summary.aspx?schoolId=1061&reportLevel=School&orgLinkId=1061&yrs=,http://timetravel.mementoweb.org/list/20070628151530/http://reportcard.ospi.k12.wa.us/summary.aspx?schoolId=1061&reportLevel=School&orgLinkId=1061&yrs=,,1,"1, 4",http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,0,0
http://www.seattleschools.org/area/siso/reports/anrep/altern/938.pdf,http://timetravel.mementoweb.org/list/20070628151530/http://www.seattleschools.org/area/siso/reports/anrep/altern/938.pdf,,1,1,http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,0,s404
http://www.uccs.edu/~wpc/faqs.htm,http://timetravel.mementoweb.org/list/20070628151530/http://www.uccs.edu/~wpc/faqs.htm,,1,"1, 4",http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,0,s404
http://www.civilrightsproject.harvard.edu/research/reseg03/AreWeLosingtheDream.pdf,http://timetravel.mementoweb.org/list/20070628151530/http://www.civilrightsproject.harvard.edu/research/reseg03/AreWeLosingtheDream.pdf,,1,1,http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,1,0
http://www.civilrightsproject.harvard.edu/research/deseg/Racial_Transformation.pdf,http://timetravel.mementoweb.org/list/20070628151530/http://www.civilrightsproject.harvard.edu/research/deseg/Racial_Transformation.pdf,,1,"1, 3",http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,1,0
https://www.seattleschools.org/area/equityandrace/whiteprivilegeconference.xml,http://timetravel.mementoweb.org/list/20070628151530/https://www.seattleschools.org/area/equityandrace/whiteprivilegeconference.xml,,1,1,http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,0,s404
http://www.seattleschools.org/area/siso/disprof/2005/DP05all.pdf,http://timetravel.mementoweb.org/list/20070628151530/http://www.seattleschools.org/area/siso/disprof/2005/DP05all.pdf,,1,1,http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,0,s404
http://mb2.ecs.org/reports/Report.aspx?id=268,http://timetravel.mementoweb.org/list/20070628151530/http://mb2.ecs.org/reports/Report.aspx?id=268,,1,"1, 4",http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,1,0
http://reportcard.ospi.k12.wa.us/summary.aspx?schoolId=1043&reportLevel=School&orgLinkId=1043&yrs=,http://timetravel.mementoweb.org/list/20070628151530/http://reportcard.ospi.k12.wa.us/summary.aspx?schoolId=1043&reportLevel=School&orgLinkId=1043&yrs=,,1,"1, 4",http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,0,0
http://www.seattleschools.org/area/facilties-plan/Choice/050-6AppsChoicesBoardApril2005final.pdf,http://timetravel.mementoweb.org/list/20070628151530/http://www.seattleschools.org/area/facilties-plan/Choice/050-6AppsChoicesBoardApril2005final.pdf,,0,,http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,0,s404
http://www.gilderlehrman.org/search/collection_pdfs/05/63/0/05630.pdf,http://timetravel.mementoweb.org/list/20070628151530/http://www.gilderlehrman.org/search/collection_pdfs/05/63/0/05630.pdf,,0,,http://courtlistener.org/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/,Parents Involved in Community Schools v. Seattle School Dist. No. 1,6/28/07,http://www.supremecourt.gov/opinions/06pdf/05-908.pdf,85,145702,0,s404
http://www.sentencingproject.org/PublicationDetails.aspx?PublicationID=486,http://timetravel.mementoweb.org/list/20071204151530/http://www.sentencingproject.org/PublicationDetails.aspx?PublicationID=486,1,1,"1,4",http://courtlistener.org/opinion/145844/logan-v-united-states/,Logan v. United States,12/4/07,http://www.supremecourt.gov/opinions/07pdf/06-6911.pdf,26,145844,,
http://www.ussc.gov/r_congress/cocaine2007.pdf,http://timetravel.mementoweb.org/list/20071210151530/http://www.ussc.gov/r_congress/cocaine2007.pdf,1,1,"1,2,3,7",http://courtlistener.org/opinion/145841/kimbrough-v-united-states/,Kimbrough v. United States,12/10/07,http://www.supremecourt.gov/opinions/07pdf/06-6330.pdf,1470,145841,,
http://www.ussc.gov/crack/exec.htm,http://timetravel.mementoweb.org/list/20071210151530/http://www.ussc.gov/crack/exec.htm,1,1,1,http://courtlistener.org/opinion/145841/kimbrough-v-united-states/,Kimbrough v. United States,12/10/07,http://www.supremecourt.gov/opinions/07pdf/06-6330.pdf,1470,145841,,
http://www.ussc.gov/r_congress/newcrack.pdf,http://timetravel.mementoweb.org/list/20071210151530/http://www.ussc.gov/r_congress/newcrack.pdf,1,1,1,http://courtlistener.org/opinion/145841/kimbrough-v-united-states/,Kimbrough v. United States,12/10/07,http://www.supremecourt.gov/opinions/07pdf/06-6330.pdf,1470,145841,,
http://www.ussc.gov/r_congress/02crack/2002crackrpt.pdf,http://timetravel.mementoweb.org/list/20071210151530/http://www.ussc.gov/r_congress/02crack/2002crackrpt.pdf,1,1,"1,3",http://courtlistener.org/opinion/145841/kimbrough-v-united-states/,Kimbrough v. United States,12/10/07,http://www.supremecourt.gov/opinions/07pdf/06-6330.pdf,1470,145841,,
http://www.sec.gov/about/secpar2007.shtml,http://timetravel.mementoweb.org/list/20080115151530/http://www.sec.gov/about/secpar2007.shtml,0,1,"1,3",http://courtlistener.org/opinion/145837/stoneridge-inv-partners-v-scientific-atl/,Stoneridge Inv. Partners v. Scientific-Atl.,1/15/08,http://www.supremecourt.gov/opinions/07pdf/06-43.pdf,159,145837,,
http://www.cbp.gov/xp/cgov/toolbox/legal/authority_enforce/seizures_penalties.xml,http://timetravel.mementoweb.org/list/20080122151530/http://www.cbp.gov/xp/cgov/toolbox/legal/authority_enforce/seizures_penalties.xml,1,0,,http://courtlistener.org/opinion/145834/ali-v-federal-bureau-of-prisons/,Ali v. Federal Bureau of Prisons,1/22/08,http://www.supremecourt.gov/opinions/07pdf/06-9130.pdf,91,145834,,
http://www.gao.gov/new.items/d08219.pdf,http://timetravel.mementoweb.org/list/20080122151530/http://www.gao.gov/new.items/d08219.pdf(,0,0,,http://courtlistener.org/opinion/145834/ali-v-federal-bureau-of-prisons/,Ali v. Federal Bureau of Prisons,1/22/08,http://www.supremecourt.gov/opinions/07pdf/06-9130.pdf,91,145834,,
http://www.cbp.gov/linkhandler/cgov/import/commercial_enforcement/ipr/seizure/07_midyr_seizures.ctt/07_midyr_seizures.pdf,http://timetravel.mementoweb.org/list/20080122151530/http://www.cbp.gov/linkhandler/cgov/import/commercial_enforcement/ipr/seizure/07_midyr_seizures.ctt/07_midyr_seizures.pdf,1,0,,http://courtlistener.org/opinion/145834/ali-v-federal-bureau-of-prisons/,Ali v. Federal Bureau of Prisons,1/22/08,http://www.supremecourt.gov/opinions/07pdf/06-9130.pdf,91,145834,,
http://www.bop.gov/news/weekly_report.jsp,http://timetravel.mementoweb.org/list/20080122151530/http://www.bop.gov/news/weekly_report.jsp,1,,"1,3,4",http://courtlistener.org/opinion/145834/ali-v-federal-bureau-of-prisons/,Ali v. Federal Bureau of Prisons,1/22/08,http://www.supremecourt.gov/opinions/07pdf/06-9130.pdf,91,145834,,
